<<<<<<< HEAD
date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2014/4/3,262,0,107,57799,0,17126.068,0,46448,30667,10953.6036,7802,4740.249,157767,855,34,0,0,21,0,0,143,400,3325,0,16227.38043,11370,0,0,17149.5284,4492.60299,160,0,1018.529002
2014/4/4,232,0,108,69815,0,18201.0359,0,46972,33564,11212.98171,7430,6190.68001,159170,1003,23,0,0,23,0,0,203,355,5780,0,22534.38538,10695,0,0,22555.08251,4791.037964,292,0,1428.541602
2014/4/5,460,0,207,105006,0,24292.99,0,69863,48635,16257.27297,11076,9379.85397,242559.905,1246,61,0,0,43,0,0,284,488,10369,0,22752.24907,18580,0,0,27645.07404,6504.953985,607,0,1362.89501
2014/4/6,442,0,256,108684,0,26800.355,0,71119,53307,18041.652,12421,7370.997,252288.452,1298,54,0,0,47,0,0,237,496,0,0,21415.03394,20386,0,0,28754.91796,6750.632004,355,0,1364.210995
2014/4/7,252,0,117,66624,0,19225.356,0,48903,36287,12004.932,8241,4530.627001,172829.294,971,47,0,0,38,0,0,118,396,2119,0,17204.56699,12310,0,0,18416.47901,4496.317002,47,0,913.5320028
2014/4/8,207,0,103,58574,0,17518.14001,0,44179,32558,10136.76,7138,3907.314,151860.73,866,42,0,0,28,0,0,180,368,2081,0,14689.37501,10195,0,0,16757.1261,4402.256988,124,0,748.570001
2014/4/9,228,0,108,59827,0,17505.891,0,42376,33481,9442.27301,8033,4753.524998,149209.301,926,29,0,0,26,0,0,205,384,2891,0,14268.96199,9901,0,0,16276.22304,4351.199979,83,0,1003.707
2014/4/10,204,0,85,54230,0,15729.967,0,37663,27890,9437.2587,6567,4239.94099,131258.611,822,35,0,0,33,0,0,170,382,3268,0,13880.31746,8505,0,0,14572.21577,4252.046007,120,0,708.4001985
2014/4/11,207,0,85,66332,0,16856.76806,0,41283,31498,9801.91227,7067,5658.120001,139961.262,1024,55,0,0,28,0,0,306,341,6250,0,18986.03651,9190,0,0,18385.59391,4903.676985,358,0,1069.476196
2014/4/12,403,0,160,98408,0,22005.68203,0,57082,44085,13649.436,9980,8056.58201,199503.135,1124,57,0,0,40,0,0,284,495,9908,0,18197.66803,15706,0,0,22395.7839,6424.73899,570,0,1384.897004
2014/4/13,393,0,204,96119,0,24752.83599,0,59343,47951,15184.314,11621,6670.498996,209424.072,1150,52,0,0,40,0,0,206,460,0,0,17011.45104,17511,0,0,24363.93,5992.940924,302,0,1438.238997
2014/4/14,236,0,94,59960,0,17907.007,0,44275,33818,10341.331,8910,3895.112007,152127.215,855,36,0,0,24,0,0,117,360,2123,0,13635.97301,11249,0,0,16126.59402,4254.292,79,0,962.785
2014/4/15,215,0,97,56390,0,16784.363,0,42008,33002,9808.839,7987,3880.521,147955.737,742,48,0,0,23,0,0,187,359,2407,0,12426.71101,10791,0,0,14407.62598,4307.96901,65,0,796.288991
2014/4/16,273,0,139,64095,0,17475.871,0,47602,39421,9611.02799,8683,4646.630998,167263.768,1130,46,0,0,33,0,0,267,411,3761,0,12205.81998,11872,0,0,15426.26804,5800.256986,106,0,1088.441996
2014/4/17,252,0,111,68721,0,16969.83398,0,41894,38203,9193.78112,9309,5530.006996,157121.936,881,43,0,0,23,0,0,205,447,5784,0,11620.44622,10240,0,0,13162.36988,6351.43901,244,0,1158.029698
2014/4/18,382,0,138,75392,0,16284.22703,0,38101,35953,9558.9832,9198,6511.906005,146116.086,845,45,0,0,39,0,0,245,405,8934,0,12306.30376,10686,0,0,15216.14751,6462.688,370,0,1202.842602
2014/4/19,403,0,165,86805,0,21161.12703,0,55152,40453,13447.129,9061,7741.587998,189214.087,1058,62,0,0,41,0,0,237,469,10647,0,16962.92104,14609,0,0,21693.22709,6029.08798,759,0,734.581998
2014/4/20,354,0,210,88483,0,23913.52703,0,56984,45469,15387.13601,11333,5998.125,207761.476,1204,65,0,0,47,0,0,252,457,0,0,17234.45797,15875,0,0,21984.59501,5565.760005,334,0,1214.32101
2014/4/21,247,0,116,63609,0,18738.94499,0,47805,34660,11481.95501,8332,4628.43801,157465.755,917,48,0,0,32,0,0,144,369,2286,0,15838.53101,10830,0,0,16226.71898,3840.126996,66,0,995.927004
2014/4/22,270,0,119,58112,0,16494.748,0,42934,30825,9661.73202,7349,4333.395997,152248.397,848,47,0,0,33,0,0,144,518,2182,0,14304.64599,10655,0,0,14931.35601,3659.713004,59,0,823.261
2014/4/23,195,0,100,58359,0,17201.01802,0,44168,32422,9661.998,7853,4979.305004,144898.682,1023,61,0,0,31,0,0,255,375,3665,0,14829.584,9477,0,0,17509.59601,4150.061011,116,0,902.350999
2014/4/24,181,0,91,50937,0,15298.37198,0,37006,26785,9260.18449,6994,4185.140005,124214.047,906,45,0,0,30,0,0,160,349,2886,0,14194.64642,7766,0,0,14842.90006,3893.354004,104,0,746.833899
2014/4/25,260,0,78,61537,0,17219.488,0,38544,28923,9882.6188,6879,5513.89,129255.223,812,36,0,0,24,0,0,253,400,5848,0,19917.91759,7906,0,0,18260.76804,4222.215998,309,0,1092.587009
2014/4/26,327,0,161,85177,0,21744.38206,0,55057,41432,13726.519,9531,8006.889,191267.016,1178,59,0,0,45,0,0,234,429,8443,0,18166.18296,13337,0,0,21412.44101,5872.771008,541,0,1187.534002
2014/4/27,362,0,220,95416,0,25784.05695,0,61014,49610,16558.633,12019,7202.39,221021.262,1271,59,0,0,48,0,0,237,413,0,0,19264.32501,16527,0,0,25485.31601,6144.995008,331,0,1520.443013
2014/4/28,197,0,77,57356,0,17487.67598,0,42034,30955,10524.60499,8369,4280.328001,143015.714,807,31,0,0,25,0,0,99,327,1970,0,14524.01402,9768,0,0,15489.285,3961.200992,76,0,898.0939965
2014/4/29,199,0,85,50202,0,15854.15799,0,37580,28586,9371.443,6568,4070.042002,127428.705,786,65,0,0,25,0,0,179,376,2935,0,13699.38902,9113,0,0,14477.63502,3929.697,80,0,728.279004
2014/4/30,204,0,90,53990,0,15938.814,0,41406,30515,9520.944,7237,5193.831,140873.476,861,44,0,0,20,0,0,305,366,4559,0,14621.73398,9865,0,0,15958.17891,4299.678022,319,0,892.309
2014/5/1,382,0,175,78962,0,21288.36297,0,62675,40563,15175.1914,9712,6948.401999,214125.953,1214,59,0,0,27,0,0,283,526,6961,0,21562.0775,17756,0,0,24167.93621,6115.918984,515,0,1187.006005
2014/5/2,240,0,102,64284,0,18985.87398,0,51286,34020,12632.92991,8157,5936.903,173204.072,1082,46,0,0,21,0,0,213,445,5017,0,25417.61029,13297,0,0,22212.78155,4893.247994,385,0,1406.472493
2014/5/3,349,0,205,94864,0,24461.80598,0,71030,46655,16749.91403,11012,8631.845028,246982.628,1333,68,0,0,29,0,0,281,719,8835,0,23009.8629,20347,0,0,26570.99703,6398.150005,528,0,1331.545997
2014/5/4,414,0,236,101287,0,28318.618,0,73668,53094,19164.69699,12963,7858.68799,262712.041,1397,68,0,0,39,0,0,250,625,0,0,22620.88786,24268,0,0,29310.15804,6274.023004,269,0,1327.751
2014/5/5,207,0,103,64649,0,19172.37703,0,52647,34429,12145.343,8163,4897.463002,173156.374,977,59,0,0,21,0,0,173,411,2052,0,16733.85997,13901,0,0,18653.18306,4128.303013,59,0,863.800994
2014/5/6,199,0,118,57870,0,17846.546,0,46896,31526,10557.989,8373,4572.369999,157850.618,956,35,0,0,22,0,0,178,437,2230,0,14984.70398,12653,0,0,16654.58509,3929.045022,60,0,997.032995
2014/5/7,307,0,108,57705,0,17844.70198,0,46307,32927,10417.077,7330,5625.308993,157965.127,998,47,0,0,10,0,0,236,477,3085,0,16063.14796,12169,0,0,16748.69301,4295.290002,137,0,1129.838009
2014/5/8,171,0,93,49244,0,16093.62899,0,38766,26966,9603.8646,6634,5055.616978,135852.952,1011,33,0,0,12,0,0,176,407,2711,0,14630.88465,9879,0,0,15221.55901,3907.973996,156,0,858.232995
2014/5/9,209,0,75,59525,0,15796.90903,0,41107,31263,10364.6417,6783,7091.383004,143334.943,1271,43,0,0,14,0,0,383,346,6627,0,21237.80413,9502,0,0,20101.6687,4335.50199,406,0,1518.344501
2014/5/10,349,0,144,95159,0,21764.87088,0,59489,49625,17169.982,11287,9677.669002,223453.525,1530,57,0,0,24,0,0,584,582,11272,0,23167.25821,16445,0,0,26121.7979,6329.119015,1226,0,1554.804995
2014/5/11,303,0,151,80059,0,20588.33598,0,45180,40159,14217.00701,9109,7063.550994,179325.484,1097,39,0,0,26,0,0,397,491,0,0,14513.799,13660,0,0,20920.60097,4929.273981,1079,0,1204.876998
2014/5/12,261,0,106,62713,0,18418.441,0,45527,34160,11826.535,8802,4391.825999,159673.762,844,49,0,0,14,0,0,69,438,1934,0,14885.73495,11882,0,0,16820.02305,4294.434005,55,0,1087.133002
2014/5/13,257,0,77,56771,0,16972.09,0,41590,29879,10324.957,7436,4218.465001,143731.159,714,38,0,0,22,0,0,131,379,2490,0,14544.73601,10792,0,0,15124.904,4199.155976,44,0,999.055995
2014/5/14,211,0,81,52073,0,17359.94798,0,40955,30755,9481.946,8421,4609.042983,142714.191,654,41,0,0,18,0,0,212,407,2770,0,14532.88798,10308,0,0,15346.18903,4255.830024,105,0,1062.771994
2014/5/15,207,0,71,49135,0,15665.03897,0,37139,25877,9477.7693,6724,3964.045,135952.715,580,31,0,0,13,0,0,153,425,2973,0,14327.29857,10749,0,0,14250.55182,3723.720976,101,0,733.6899948
2014/5/16,221,0,92,58701,0,17278.03602,0,42169,30760,10466.4623,7520,6033.159991,143318.834,947,52,0,0,17,0,0,216,407,6006,0,20383.85777,10288,0,0,19760.34419,4709.931985,290,0,1186.116401
2014/5/17,350,0,159,88017,0,24302.582,0,60434,43200,15187.941,10365,7955.03701,209695.722,1035,70,0,0,24,0,0,297,635,9542,0,18506.51807,16374,0,0,23933.47701,6030.71592,519,0,1240.971008
2014/5/18,417,0,196,104696,0,30318.226,0,68228,54582,18557.705,14114,7465.549999,257103.104,1357,59,0,0,33,0,0,264,463,0,0,21141.67795,20018,0,0,27068.93087,6454.93801,355,0,1627.604996
2014/5/19,227,0,102,59787,0,19995.66397,0,43141,33770,11357.979,8318,4472.820999,155866.173,972,42,0,0,24,0,0,148,420,2054,0,14800.92398,11551,0,0,16626.00398,4031.75802,49,0,1058.422003
2014/5/20,201,0,84,50085,0,17620.90698,0,41590,29818,9786.008,6908,3889.268999,146326.667,972,39,0,0,18,0,0,164,376,2165,0,13889.67902,10452,0,0,15138.10797,3878.441008,92,0,879.260998
2014/5/21,190,0,87,54151,0,17710.86802,0,40740,30884,9409.06801,7332,4747.042,142186.04,932,37,0,0,21,0,0,209,302,2954,0,14264.95902,9966,0,0,15454.97898,4133.335,81,0,1106.192
2014/5/22,197,0,74,48061,0,15678.829,0,35381,24894,8836.42599,6599,3878.676001,121345.039,872,49,0,0,10,0,0,176,239,2856,0,14230.37732,8356,0,0,14166.35832,3712.03201,121,0,927.405001
2014/5/23,175,0,67,55783,0,17038.05102,0,36986,28323,9693.8543,6869,5572.499001,129510.453,964,45,0,0,18,0,0,215,363,5847,0,19582.03939,8570,0,0,18193.07371,4087.594014,364,0,1283.3283
2014/5/24,318,0,137,88017,0,23148.818,0,54388,41904,14352.856,9999,8434.083978,198249.301,1128,50,0,0,34,0,0,305,440,11074,0,19591.13891,14290,0,0,22625.54887,6147.625951,659,0,1334.889002
2014/5/25,393,0,189,94557,0,29056.4781,0,59052,50680,16966.38,12413,6886.210999,230505.991,1348,62,0,0,24,0,0,239,526,0,0,20130.35703,17247,0,0,25022.55003,6172.440996,320,0,1621.802005
2014/5/26,220,0,98,57519,0,20105.40602,0,40822,32808,10800.952,8294,3957.462,150889.23,843,42,0,0,24,0,0,134,269,1887,0,14222.36805,10111,0,0,15768.39406,3917.347985,43,0,1055.926001
2014/5/27,172,0,78,48270,0,17751.15402,0,36647,27903,9144.654,7163,4002.564,132293.063,776,53,0,0,18,0,0,154,301,1959,0,13442.42402,8752,0,0,14061.47503,3697.576027,97,0,906.233
2014/5/28,229,0,70,50834,0,18047.131,0,38065,29285,8926.165,7101,4251.872996,135091.326,1019,50,0,0,21,0,0,203,280,2272,0,13954.40604,8705,0,0,14935.90801,4150.379006,77,0,913.595997
2014/5/29,167,0,75,48281,0,18975.629,0,36548,25448,9784.2535,6170,3990.369009,131757.676,925,43,0,0,15,0,0,153,336,2744,0,14186.15245,7956,0,0,14470.21108,3691.892995,111,0,796.3933005
2014/5/30,204,0,93,59178,0,17824.58603,0,41396,29435,10294.466,7174,5980.927,140414.642,1011,49,0,0,19,0,0,245,369,6019,0,21093.69169,9478,0,0,19671.13113,4134.542018,326,0,1372.654009
2014/5/31,328,0,176,91541,0,26254.565,0,68495,45910,16158.8,10819,8757.843,241763.413,1325,64,0,0,23,0,0,252,552,9899,0,21938.30797,19604,0,0,25484.39302,6057.268995,465,0,1324.877
2014/6/1,389,0,235,114657,0,34908.953,0,84194,60950,21011.67302,15051,8788.465,306797.875,1577,73,0,0,29,0,0,260,678,0,0,25434.56808,25557,0,0,32755.29712,7187.714004,341,0,1857.285012
2014/6/2,253,0,126,72708,0,23700.93604,0,61180,40556,14510.917,10319,5609.257002,215400.684,1028,65,0,0,20,0,0,151,557,2533,0,18932.31298,17197,0,0,21809.25097,4748.33598,76,0,1245.079002
2014/6/3,234,0,122,62687,0,20412.81798,0,53461,34837,12222.616,8695,4952.713013,186400.477,927,51,0,0,30,0,0,178,476,2396,0,17467.38897,14156,0,0,18522.443,4262.71201,53,0,1092.020002
2014/6/4,224,0,104,62208,0,20369.95502,0,51187,34727,10817.609,8310,5314.61801,171302.977,1103,47,0,0,20,0,0,261,445,3192,0,16881.05894,12661,0,0,18403.47099,4446.350036,67,0,1192.455997
2014/6/5,188,0,85,53502,0,18095.82502,0,43179,27487,9666.5878,7112,4383.42799,143893.302,900,42,0,0,19,0,0,116,386,2677,0,16385.04526,10767,0,0,15668.95574,3959.29502,101,0,861.074997
2014/6/6,190,0,89,58061,0,18342.384,0,44212,30296,10529.8141,6845,5807.765997,148551.223,1183,50,0,0,18,0,0,213,403,6210,0,23139.18272,10711,0,0,20077.35623,4583.162996,341,0,1413.236405
2014/6/7,352,0,166,90754,0,25307.627,0,62770,44168,14599.555,9905,8331.96402,220285.937,1245,70,0,0,26,0,0,282,502,8542,0,20785.97498,17500,0,0,23562.307,6110.063015,454,0,1423.033009
2014/6/8,421,0,198,104307,0,30866.707,0,68387,53606,17959.58502,12497,7650.195996,251435.572,1281,63,0,0,44,0,0,246,597,0,0,21397.27792,20935,0,0,25987.199,6112.090034,306,0,1730.329987
2014/6/9,235,0,115,63668,0,21570.66203,0,46852,35253,11204.474,8301,4699.955998,168775.714,1131,44,0,0,18,0,0,175,384,2222,0,16172.14002,12089,0,0,17338.917,4251.765,79,0,1219.317994
2014/6/10,177,0,72,54163,0,18246.61003,0,39362,29498,9775.158998,7092,4447.555986,141111.745,837,47,0,0,24,0,0,141,383,2546,0,14042.10496,10096,0,0,14835.355,3890.953999,70,0,831.9390045
2014/6/11,215,0,85,55837,0,19925.86402,0,41855,31652,9294.86299,7298,5106.09301,150427.421,1113,40,0,0,21,0,0,247,354,3557,0,15423.75208,10124,0,0,15699.00211,4492.714984,116,0,944.453996
2014/6/12,167,0,72,51503,0,16118.778,0,33953,25702,9126.722,6403,4749.919982,132170.707,932,34,0,0,22,0,0,139,466,5499,0,15001.22538,7666,0,0,14752.69299,3999.789004,231,0,699.233001
2014/6/13,231,0,88,63452,0,18076.60698,0,40226,32097,10465.80858,7247,6826.574992,142197.587,1280,46,0,0,15,0,0,256,383,8755,0,24264.28893,9167,0,0,20707.91809,4756.412012,515,0,1255.177994
2014/6/14,360,0,153,104430,0,27475.80995,0,62128,52538,17786.906,11792,10709.86903,233762.469,1733,45,0,0,17,0,0,356,470,19888,0,24307.15391,16172,0,0,28020.15301,7160.04904,1360,0,1408.578998
2014/6/15,214,0,128,76030,0,22275.601,0,44015,38197,14418.79601,8757,6240.209004,174075.524,990,55,0,0,21,0,0,191,387,0,0,16656.43297,12401,0,0,19600.43498,4736.769028,858,0,1032.167004
2014/6/16,269,0,111,70432,0,22807.37699,0,50597,38101,12786.717,10143,4738.448,178652.457,1088,44,0,0,28,0,0,108,411,2070,0,18089.707,12727,0,0,18358.10386,4707.958016,40,0,1140.472004
2014/6/17,273,0,85,59488,0,19696.07205,0,43609,31227,10829.15598,7629,4263.41,150291.872,916,46,0,0,21,0,0,163,322,2563,0,16682.49004,11123,0,0,16164.18197,3994.478,65,0,944.376003
2014/6/18,259,0,99,59042,0,19008.81102,0,41842,31956,9839.809,7821,4983.1,146416.594,966,38,0,0,18,0,0,217,349,2986,0,14947.82804,10191,0,0,17327.87507,4018.09401,111,0,971.5530003
2014/6/19,246,0,93,55222,0,16830.495,0,35946,26341,10045.112,6655,4172.897002,126229.961,903,39,0,0,17,0,0,151,311,4155,0,16596.75801,8871,0,0,14587.96408,3926.81201,133,0,807.936002
2014/6/20,187,0,67,61230,0,16363.23,0,37481,27526,10003.6341,6180,6178.701,132474.833,977,28,0,0,16,0,0,236,320,14122,0,23100.88563,8079,0,0,18407.3951,4656.09802,451,0,1122.012704
2014/6/21,429,0,170,92464,0,24875.90802,0,60146,43303,14717.529,10161,8144.379998,206283.246,1193,50,0,0,15,0,0,216,445,8311,0,20300.7661,16403,0,0,23031.33407,6155.901984,527,0,1271.789994
2014/6/22,434,0,203,99990,0,29091.67304,0,64363,51037,17553.607,12236,7380.002002,234033.197,1249,73,0,0,16,0,0,209,474,0,0,20925.93302,19076,0,0,24643.05099,6313.039995,369,0,1514.621002
2014/6/23,254,0,104,60970,0,20909.178,0,47361,33285,12169.956,8568,4192.584999,171778.591,1153,38,0,0,8,0,0,151,358,2273,0,15032.91693,13468,0,0,17488.00704,4266.786009,54,0,1046.615993
2014/6/24,236,0,66,50137,0,17696.647,0,39459,28156,10132.2,6942,3975.882001,136591.42,928,43,0,0,8,0,0,156,295,3050,0,14129.523,9623,0,0,14064.02704,3874.12601,79,0,822.9200035
2014/6/25,209,0,75,53829,0,18601.30497,0,37479,29377,9458.905,7080,5590.214998,138148.413,940,48,0,0,5,0,0,213,286,8949,0,14311.18004,9127,0,0,15866.27403,4666.525987,157,0,925.58
2014/6/26,243,0,96,49449,0,16971.03498,0,36008,25655,9384.37999,6735,3782.077002,122298.215,995,50,0,0,14,0,0,119,335,2713,0,14077.19301,8386,0,0,13939.55695,3681.328002,92,0,774.395998
2014/6/27,256,0,88,59170,0,17084.11402,0,40732,29226,10380.5131,6968,5592.384996,136884.92,1093,35,0,0,13,0,0,215,333,5180,0,23136.45975,8954,0,0,19527.53734,4383.99202,319,0,1221.652203
2014/6/28,379,0,142,84659,0,22962.30798,0,57172,40675,14374.398,9968,7969.71,197320.134,1179,68,0,0,24,0,0,156,433,8941,0,19054.031,14805,0,0,23245.246,5639.583004,501,0,1203.403997
2014/6/29,379,0,183,92730,0,28413.73399,0,63457,48713,16743.24802,11852,6820.758995,224852.515,1236,65,0,0,30,0,0,188,499,0,0,19338.72599,18028,0,0,25831.27001,6076.974002,324,0,1457.659002
2014/6/30,327,0,125,64099,0,22170.468,0,49794,35123,12608.847,8505,4534.290989,174566.135,1026,40,0,0,16,0,0,161,341,2569,0,16036.66013,12883,0,0,18779.57108,4436.531997,93,0,1089.551001
2014/7/1,332,6,183,151981,0,21894.42598,537,68099,39254,13994.967,9460,6254.544,211118.492,1170,62,1278,1278,25,17622,703,157,448,2735,88,18531.64993,16860,263,410,21877.80898,5114.535995,108260.8449,64,1080.348003
2014/7/2,287,9,162,147934,0,21990.07603,757,66706,39547,12937.576,9278,6678.205,207607.65,1166,69,1716,1716,16,16955,622,252,460,2892,113,19186.5529,15885,282,483,21285.69203,5264.131993,144791.2182,61,1370.045005
2014/7/3,283,9,151,123586,0,18878.712,583,54935,31869,11872.09,7291,5756.50501,166570.77,902,49,1064,1064,24,13414,555,193,416,4084,58,17407.11882,12434,223,368,18805.943,4646.724996,85810.32397,63,1016.532996
2014/7/4,282,6,137,125861,0,18898.46997,598,52890,32445,11658.94101,7319,6699.91,163260.811,1091,58,1625,1625,25,12543,538,220,371,6996,59,22415.33989,11581,208,362,22731.9991,4962.057006,87788.84598,58,1275.939288
2014/7/5,454,5,207,178341,0,24768.05198,804,75717,44931,15300.69,10273,8948.66301,232429.437,1183,92,1477,1477,26,20347,1095,346,549,8952,46,20456.08504,19036,360,567,25105.78506,6493.462983,116791.4651,74,1354.470005
2014/7/6,531,5,257,206575,0,30403.49388,654,81099,52501,17938.89401,13064,8270.838996,259219.691,1336,99,1442,1442,32,22546,1396,263,488,0,36,21521.18188,22258,410,682,28814.00398,6649.656,137272.6915,112,1588.145012
2014/7/7,273,2,149,132624,0,22498.62,495,58720,36661,11784.125,8849,5396.317,182997.023,1081,59,1120,1120,23,14810,594,147,457,2074,44,17148.05503,13810,256,414,19455.94196,4767.776024,100024.0319,72,1141.538997
2014/7/8,250,6,134,113402,0,19665.99702,414,51247,30641,10369.59,7588,4814.793,156724.325,908,56,1075,1075,19,12526,535,216,379,3042,30,14715.76201,11726,200,381,16761.10899,4208.86199,93731.13852,67,903.9210015
2014/7/9,234,7,107,114770,0,19090.96798,632,46448,31543,9936.13,7087,5193.537981,147495.754,976,72,1327,1327,16,11326,515,247,373,3172,29,14745.73197,11100,218,351,15791.069,4097.516996,125960.125,79,993.576998
2014/7/10,229,6,119,104974,0,17934.718,560,47692,27806,10086.14,6404,4872.064999,137333.31,1000,69,1039,1039,15,10383,575,144,333,3156,21,15225.43004,10059,198,387,15735.08498,4189.538,76247.76697,57,749.495999
2014/7/11,268,5,117,113287,0,17977.303,650,44847,30504,10477.9893,7532,6232.375,142173.642,1191,49,1299,1299,20,10298,455,295,355,5390,20,21123.68331,9412,196,352,19739.34894,4631.853,85018.21394,58,1226.77431
2014/7/12,365,8,188,169948,0,25545.63798,823,63401,42862,14432.73202,10070,9017.934,200277.97,1205,86,1664,1664,29,16087,967,432,634,12345,47,20055.89201,15589,293,500,23061.85002,6294.877956,118585.1533,54,1233.704995
2014/7/13,385,9,191,169215,0,26656.08599,513,59448,43234,15116.911,10902,7476.302002,198140.644,1131,55,920,920,23,16556,942,280,451,0,28,18437.08198,15556,285,500,23164.58499,6286.039966,115654.7469,88,1372.383009
2014/7/14,230,15,169,129145,0,21861.192,378,49933,34432,11711.59,8536,5004.378,160575.062,959,60,927,927,15,13023,611,156,290,2053,71,14253.05999,11320,218,349,16908.90904,4237.60601,95875.6831,60,932.671002
2014/7/15,277,9,129,117142,0,20490.93102,604,48824,31554,10756.697,8015,4899.911006,155674.968,1132,66,1040,1040,15,12514,746,195,401,2449,59,14962.871,10955,214,343,16851.14702,4398.480984,96563.0768,63,948.9440009
2014/7/16,265,5,156,127336,0,21819.887,483,50436,33802,10605.954,8061,5757.497004,160011.277,1152,66,1238,1238,16,12485,625,257,334,2987,71,15978.55903,11397,225,365,17434.18803,4558.572004,131718.1019,56,1099.458003
2014/7/17,238,4,127,106428,0,18043.42999,548,43960,28313,9997.83799,6942,5087.913,134884.802,982,56,1630,1630,22,10619,471,145,394,3174,60,15570.28802,10118,177,317,15968.04904,4088.102999,78500.35106,54,833.9309951
2014/7/18,329,2,117,117099,0,19347.757,696,46345,30806,10611.53001,7952,6348.981996,142279.016,1261,69,1555,1555,18,10719,525,262,305,5931,83,22207.80407,10278,234,365,20540.36999,4598.585995,85020.862,40,1270.151989
2014/7/19,384,6,207,165636,0,24634.084,942,62539,40714,14269.727,9534,8434.932996,195653.595,1289,67,1979,1979,26,16227,867,295,442,7763,101,18989.22912,15889,312,525,21787.49598,5833.5,111871.4801,57,1085.182004
2014/7/20,429,5,233,182377,0,28392.862,520,65625,45751,15312.041,11298,7169.662998,209452.302,1153,92,1176,1176,18,18496,1009,262,486,0,95,18184.21201,17430,307,539,22668.0398,6012.138049,119967.7852,98,1224.074997
